Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
@BegoGM6 @QuezadaZambrano Le van a quedar los ojos llenos de legañas,Thu Jul 23 22:05:11 +0000 2020,"Tlajomulco de Zúñiga, Jalisco",-103.616261,20.358642,-103.616261,20.620776,-103.198901,20.620776,-103.198901,20.358642
Quiero verte cada vez que me quite las legañas de los ojos...,Wed Sep 09 00:59:13 +0000 2020,"Cuauhtémoc, Distrito Federal",-99.18435,19.399835,-99.18435,19.465837,-99.122382,19.465837,-99.122382,19.399835
"Báñense antes de irse al trabajo, neta es bien desagradable llegar y ver a tus compañer@s con la pinché legaña de f… https://t.co/1HyfLZi5nc",Wed Nov 18 16:51:52 +0000 2020,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
"Abro los ojos y veo los tuyos, son tan grandes
No hay legañas en tus pestañas y caben los Andes
Te abrazo y (ah) me… https://t.co/5PaV5TnWIK",Sun Nov 22 16:26:57 +0000 2020,"Aguascalientes, México",-102.588385,21.622938,-102.588385,22.07598,-102.066029,22.07598,-102.066029,21.622938
@spidermanchoco @szurita *nunca le caigan legañas Amen!,Thu Dec 03 16:53:27 +0000 2020,"Centro, Tabasco",-93.248341,17.7035,-93.248341,18.340419,-92.584658,18.340419,-92.584658,17.7035
Hola. Ya batallaron con esas legañas quebradizas?? Yo sí; porque mis Gallos me hicieron chillar de nuevo. Hoy es ot… https://t.co/Gppaod3FIa,Sat Feb 27 13:38:28 +0000 2021,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
Días. Ya se les despegó el ojo de las legañas? Amos a tirar tantito el estrés.......,Sat Mar 20 12:57:12 +0000 2021,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
Qiubo. Ya les salió el sol? A mí no. Apenas quitándome las legañas...ya vámonos pa' rriba!!!,Tue Mar 23 13:33:48 +0000 2021,"Querétaro, Querétaro Arteaga",-100.596343,20.50317,-100.596343,20.927379,-100.284846,20.927379,-100.284846,20.50317
¿A que edad se enteraron que no son lagañas sino legañas? https://t.co/MxKRnyU8hW,Wed Jun 02 15:18:05 +0000 2021,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
Y pensar que toda mi vida le llamé lagañas a las legañas,Fri Mar 18 02:45:32 +0000 2022,"Culiacán, Sinaloa",-107.806281,24.028162,-107.806281,25.296815,-106.877832,25.296815,-106.877832,24.028162
"Mi papá me acaba de corregir que digo ""lagañas"" en vez de ""legañas"" estuve a nada de escribirle ""EL LENGUAJE LO HAC… https://t.co/cMxREzJnW7",Mon Aug 22 01:37:47 +0000 2022,"Guadalajara, Jalisco",-103.408633,20.600585,-103.408633,20.752719,-103.263131,20.752719,-103.263131,20.600585
"@RanferiDe La traes bien adentro... 😂 Mira Monterrey, limpiate las legañas... 😂 😂 😂 😂 https://t.co/ndBfgffYi6… https://t.co/xm3SqdF8Xz",Sun Nov 13 23:08:31 +0000 2022,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
