Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
Ya se me olvidó cómo abrochar un brassiere,Tue Apr 21 23:35:47 +0000 2020,"Ahome, Sinaloa",-109.44826,25.440593,-109.44826,26.4033,-108.759193,26.4033,-108.759193,25.440593
Confirmen si toda la cuarentena han andado sin brassier,Tue Apr 21 23:55:07 +0000 2020,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
@brujaporras Jajajajaja es una varilla de brassiere no?,Wed Apr 22 16:49:20 +0000 2020,"Jiutepec, Morelos",-99.217498,18.836722,-99.217498,18.936651,-99.119803,18.936651,-99.119803,18.836722
Hoy es uno de esos días en los que siento que el bóxer hace lo mismo que el brasier con las mujeres. Solo estorba.,Wed Apr 22 18:01:25 +0000 2020,"Huejutla de Reyes, Hidalgo",-98.616477,21.037695,-98.616477,21.252441,-98.279887,21.252441,-98.279887,21.037695
@CocoaCalderon Es una pieza de un brassier,Wed Apr 22 18:26:15 +0000 2020,"Corregidora, Querétaro Arteaga",-100.508629,20.361791,-100.508629,20.595719,-100.370833,20.595719,-100.370833,20.361791
@brujaporras Jaja de tu brasier,Wed Apr 22 18:29:33 +0000 2020,"Ixtlahuaca, México",-99.913382,19.469166,-99.913382,19.734475,-99.679937,19.734475,-99.679937,19.469166
Me puse brassier para ir q comprar... ya no se como le haré para regresar a usarlo me incomodó demasiado 🙃,Wed Apr 22 20:00:32 +0000 2020,"Mérida, Yucatán",-89.798197,20.695104,-89.798197,21.186966,-89.449025,21.186966,-89.449025,20.695104
"Un hombre casado no sabe que es?? Lo creería de un soltero, pero un casado...
Lo cual pienso, usas brassieres muy c… https://t.co/Atq1zk5MZC",Wed Apr 22 21:54:12 +0000 2020,"Río Bravo, Tamaulipas",-98.170918,25.37941,-98.170918,26.074428,-97.854049,26.074428,-97.854049,25.37941
"@brujaporras Me parece que le falta algo a tu brassiere ja, ja, ja, ja,",Wed Apr 22 22:59:28 +0000 2020,"El Carmen Tequexquitla, Tlaxcala",-97.710758,19.286355,-97.710758,19.392442,-97.627021,19.392442,-97.627021,19.286355
Tampoco se que voy a hacer cuando regresemos a trabajar y tenga que volver a usar ese castigo llamado brasier ugh,Wed Apr 22 23:04:58 +0000 2020,"Monterrey, Nuevo León",-100.421037,25.480538,-100.421037,25.802899,-100.166146,25.802899,-100.166146,25.480538
