Tweet,Fecha,Locacion,Longitud(V1),Latitud(V1),Longitud(V2),Latitud(V2),Longitud(V3),Latitud(V3),Longitud(V4),Latitud(V4)
"Día 6 en la comarca, el calor me hace sudar y ese sudor me está sacando rasquiña.",Sat Apr 18 03:06:20 +0000 2020,"Coatzacoalcos, Veracruz de Ignacio de la Llave",-94.637726,18.061419,-94.637726,18.209491,-94.227238,18.209491,-94.227238,18.061419
@jorgeberry NO CABE DUDA SR BERRY AMLO DICE ALGO Y TODO MUNDO ANDA CON RASQUIÑA Y DE LA GRUESA...,Wed Jun 10 20:44:23 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
@RGIsraeru88 @JorgeDi84070734 @A_ausdenRuthen Y A TI POR QUE TE DA RASQUIÑA QUE EL NIÑO HAGA LO QUE QUIERA?,Tue Jun 16 22:17:15 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
@JoseCardenas1 Y AHORA UNA DECLARACIÓN DEL DR SOBRE EL POLVO DEL SÁHARA DETONA EN ALGUNOS ¡¡RASQUIÑA!!,Thu Jun 25 15:57:27 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"Aunque a los ridículos, todo les da RASQUIÑA y con su única neurona, quisieron ofender al presidente diciendo que e… https://t.co/2mfwcfPLFA",Wed Jul 08 22:15:12 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
@ferflan @CiroGomezL Que te dio RASQUIÑA?,Wed Jul 08 22:58:59 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"@Ulises_GA19 @WallaceIsabel @PacoVega77 NO TE CONFUNDAS, NO SE DICE LLAMAR ¡¡ES EL PRESIDENTE!! AUNQUE TE DE RASQUIÑA.",Thu Aug 06 15:20:34 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
@PacoVega77 @Ulises_GA19 @WallaceIsabel NO CABE DUDA LA RASQUIÑA SE EXTIENDE HE AQUÍ OTRO MÁS...,Thu Aug 06 15:34:34 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
@rocionahle @SENER_mx Todo primero Dios será favorable y pronto la tendremos de vuelta. Aunque a muchos les cause rasquiña.,Sat Aug 08 14:53:28 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"@JoseCardenas1 LES GUSTE O NO LES GUSTE, HAGAN LO QUE HAGAN O DIGAN LO QUE DIGAN Y ASÍ SE REVUELQUEN DE LA RASQUIÑA… https://t.co/xULBIWQtdP",Tue Aug 11 20:28:32 +0000 2020,"Acapulco de Juárez, Guerrero",-99.995232,16.684013,-99.995232,17.233886,-99.476067,17.233886,-99.476067,16.684013
"Me da una rasquiña y asco 🤮 terrible escarchar hablar a los diputados de Morena, al presidente con sus excusas PENDEJAS!!!!",Wed Oct 14 18:50:22 +0000 2020,"Sabinas Hidalgo, Nuevo León",-100.36546,26.23992,-100.36546,26.914585,-99.920465,26.914585,-99.920465,26.23992
Porque no ver lo de HDS? Para sacar rasquiña a los carnales,Sat May 01 06:17:17 +0000 2021,"Iztapalapa, Distrito Federal",-99.140238,19.284692,-99.140238,19.400885,-98.960684,19.400885,-98.960684,19.284692
"@TaniMAcosta Mija, yo traigo una rasquiña de cuerpaaa 😵‍💫 me iré yo tambien después de esto a la acupuntura",Sat Dec 04 17:55:56 +0000 2021,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
"Odio cuando sucede esto, la maldita rasquiña no me deja ni dormir y siento la pierna caliente benditos bichos https://t.co/he9iw3CIqs",Thu Dec 23 04:55:58 +0000 2021,"Benito Juárez, Quintana Roo",-87.322724,20.734206,-87.322724,21.363232,-86.740605,21.363232,-86.740605,20.734206
"@Rozzcc 😝la R, rodilla, reuma,rasquiña",Sat Mar 19 15:21:38 +0000 2022,"Puebla, México",-98.289206,18.83765,-98.289206,19.226809,-98.019327,19.226809,-98.019327,18.83765
"@gdelrivero La verdadera democracia les da rasquiña… Según la Constitución Política en México, la Soberanía reside… https://t.co/SD31qPwaYy",Wed Mar 30 08:01:37 +0000 2022,"Centro, Tabasco",-93.248341,17.7035,-93.248341,18.340419,-92.584658,18.340419,-92.584658,17.7035
"Y cuál es tu problema? Te da rasquiña? Trabaja más, ten los conocimientos y los contactos e igual ganarás más",Sat May 28 18:18:21 +0000 2022,"Veracruz, Veracruz de Ignacio de la Llave",-96.340535,19.102814,-96.340535,19.265092,-96.118258,19.265092,-96.118258,19.102814
"Sería bueno un compendio de esa rasquiña @vampipe 
Urticaria atolera y cuatrotera!!",Mon Dec 26 20:09:33 +0000 2022,"Saltillo, Coahuila de Zaragoza",-101.620178,24.542295,-101.620178,25.522968,-100.713744,25.522968,-100.713744,24.542295
