Tweet,Fecha,Estado,Locacion,Tipo,Longitud,Latitud,Poblacion
"En esta casa ya sólo se consume #Birote casero. 

#QuedateEnLaCasa https://t.co/oUr6Q89SdO",Wed Apr 22 03:38:03 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
Lo mencioné... estuve de acuerdo.  Pero hace años que no me como un pan Birote...  pero la imagen me trajo recuerdo… https://t.co/o1jMYYHnSf,Wed Apr 22 22:34:06 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
"@CecyDuran @nelvaldez Listo, me comí un rol de canela y traje birote, una torta de carne con chile para la cena....uuuuf",Fri Apr 24 01:14:39 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
Hoy he dado una comida solamente. Como de 4099 calorías pero qué sabrosa. Frijoles puercos y birote de pueblo. Como… https://t.co/yL2Ayra1zX,Thu Apr 02 01:49:06 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
"Al final, me dio hambre y me hice un lonche con el birote del pueblo que me sobró, jamones serrano y de pavo, jitom… https://t.co/tuYuhocURx",Thu Apr 02 06:48:27 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
@CartonCalderon @ESolitito @El_Universal_Mx Toma chango tú birote! Este loco nos gobierna https://t.co/7Z8rxjZDN1,Sun Apr 05 13:35:30 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@carolunas síí. a mí me gusta pero en un punto me doy cuenta que es como birote remojado,Sun Apr 05 23:59:18 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
El birote ajajajajjajaj,Mon Apr 06 02:23:48 +0000 2020,Aguascalientes,Aguascalientes,R,-102.327207,21.849459000000003,0
Bendito sea el birote #guadalajara #pan https://t.co/RvnlqAxhdn,Mon Apr 06 23:11:42 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
"Lo más rico que verán hoy...
Bruschetta... a mi estilo
Pan birote que venden en el Taste, lo tuestan a fuego lento… https://t.co/7O5BjdOPR1",Sun Apr 26 14:08:13 +0000 2020,Sonora,Hermosillo,R,-111.498181,28.9698625,5
Ese pequeño placer de un birote salado con crema.... 🤤,Mon Apr 27 04:08:37 +0000 2020,Jalisco,Zapopan,R,-103.48477450000001,20.790657000000003,40
@tripprex @patyaceves Usted no se apure compadre cuando lo visite le llevo su costal de birote,Fri Apr 10 21:23:53 +0000 2020,Jalisco,Tlajomulco de Zúñiga,R,-103.407581,20.489708999999998,15
"#TortaAhogada which literally translated it means a drowned sandwich. This is birote great, a salty bread similar t… https://t.co/8rhtCJYiL5",Sat Apr 11 18:14:38 +0000 2020,Jalisco,Zapopan,R,-103.406273,20.646466,0
siempre a las 3 am me anda de la pipi sera q el diablo me quiere ver el birote,Sat Apr 11 18:53:27 +0000 2020,Coahuila de Zaragoza,Monclova,R,-101.220857,26.878203499999998,0
"Sí amigos, son #Birotes :3 
Le echaré al culpa al encierro a que se pongan intensos.",Mon Apr 13 02:58:42 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
Tengo antojo de birote calientito con crema de cacahuate.,Mon Apr 13 22:30:57 +0000 2020,Ciudad de México,Cuauhtémoc,U,-99.153366,19.432836,545884
"@tsugiricreative No me gusta el birote mojado por lo mismo no me gustan las tortas ahogadas, a parte de que no como… https://t.co/geFmLJRoBS",Tue Apr 14 01:17:43 +0000 2020,Jalisco,Guadalajara,U,-103.335882,20.676651999999997,1385621
